Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5252,KONDININ PRIMARY SCHOOL,75 GRAHAM STREET,KONDININ,WA,6367,75 GRAHAM STREET,KONDININ,WA,6367,-32.49408236,118.26371074,POST,08 9889 1047,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,4,3,3,2,5,3,3,3,0,0,0,0,0,0,0,26
5578,KOONDOOLA PRIMARY SCHOOL,50 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,50 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.86197527,B170,08 9345 6200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,30,48,62,35,44,42,43,40,0,0,0,0,0,0,0,344
6088,KOORANA EDUCATION SUPPORT CENTRE,109 CORONATA DRIVE,WARNBRO,WA,6169,109 CORONATA DRIVE,WARNBRO,WA,6169,-32.34292727,115.76531693,POST,08 9523 7999,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,4,1,2,1,2,6,2,0,0,0,0,0,0,0,18
5733,KOORANA PRIMARY SCHOOL,109 CORONATA DRIVE,WARNBRO,WA,6169,109 CORONATA DRIVE,WARNBRO,WA,6169,-32.34292727,115.76531693,H161,08 9523 7900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,62,50,41,36,41,50,46,45,0,0,0,0,0,0,0,371
5259,KOORDA PRIMARY SCHOOL,BIRDWOOD STREET,KOORDA,WA,6475,PO BOX 188,KOORDA,WA,6475,-30.826,117.483,POST,08 9684 1269,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,3,1,5,2,6,2,5,5,0,0,0,0,0,0,0,29
5261,KUKERIN PRIMARY SCHOOL,10 BENNETT STREET,KUKERIN,WA,6352,10 BENNETT STREET,KUKERIN,WA,6352,-33.18512011,118.08593857,POST,08 9864 6031,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,6,9,2,9,7,4,3,8,0,0,0,0,0,0,0,48
4083,KULIN DISTRICT HIGH SCHOOL,GORDON STREET,KULIN,WA,6365,PO BOX 19,KULIN,WA,6365,-32.67021123,118.1526847,POST,08 9880 1264,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,13,13,15,10,9,13,5,14,13,9,4,5,0,0,0,123
1260,KULKARRIYA COMMUNITY SCHOOL,YUNGNGORA COMMUNITY NOONKANBAH STATION,VIA FITZROY CROSSING,WA,6765,PO BOX 3,FITZROY CROSSING,WA,6765,-18.503222,124.831111,POST,08 9191 4737,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,8,11,1,14,5,13,4,12,9,1,4,7,0,0,0,89
4123,KUNUNURRA DISTRICT HIGH SCHOOL,MANGALOO STREET,KUNUNURRA,WA,6743,PO BOX 617,KUNUNURRA,WA,6743,-15.76888254,128.7361825,POST,08 9168 4400,KIMBERLEY,K-12 SCHOOLS,K-12 SCHOOLS,80,67,85,74,92,76,79,57,98,76,66,60,54,28,0,992
1269,KURURRUNGKU CATHOLIC EDUCATION CENTRE,BILLILUNA STATION,VIA HALLS CREEK,WA,6770,PMB 305,VIA HALLS CREEK,WA,6770,-19.555396,127.661765,POST,08 9168 8932,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,10,4,11,4,7,7,5,9,5,5,5,5,0,0,0,77
5266,KYILLA PRIMARY SCHOOL,4 SELKIRK STREET,NORTH PERTH,WA,6006,4 SELKIRK STREET,NORTH PERTH,WA,6006,-31.91907193,115.851731,POST,08 9444 1828,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,40,47,41,45,44,42,24,28,0,0,0,0,0,0,0,311
5267,LA GRANGE REMOTE COMMUNITY SCHOOL,UNKNOWN,VIA BROOME,WA,6725,LOCKED BAG 4006,BROOME,WA,6725,-18.684802,121.776685,POST,08 9193 4100,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,17,12,11,14,14,13,7,11,7,8,13,10,7,10,0,154
1223,LA SALLE COLLEGE,5 LA SALLE AVENUE,MIDDLE SWAN,WA,6056,PO BOX 1674,MIDLAND,WA,6936,-31.87856979,116.004411,POST,08 9274 6266,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,253,247,235,234,230,208,0,1407
4084,LAKE GRACE DISTRICT HIGH SCHOOL,1 SCHOOL PLACE,LAKE GRACE,WA,6353,1 SCHOOL PLACE,LAKE GRACE,WA,6353,-33.103443,118.459432,POST,08 9865 1207,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,13,7,13,5,10,7,12,13,8,8,2,5,4,2,0,109
5269,LAKE GWELUP PRIMARY SCHOOL,59 PORTER STREET,GWELUP,WA,6018,59 PORTER STREET,GWELUP,WA,6018,-31.87143628,115.79793699,A410,08 9446 2674,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,80,64,64,59,65,56,48,50,0,0,0,0,0,0,0,486
1366,LAKE JOONDALUP BAPTIST COLLEGE,8 KENNEDYA DRIVE,JOONDALUP,WA,6027,PO BOX 95,JOONDALUP,WA,6919,-31.73747504,115.76142058,POST,08 9300 7444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,76,56,52,54,75,77,89,92,185,167,152,156,130,138,0,1499
5270,LAKE KING PRIMARY SCHOOL,RAVENSTHORPE/NEWDEGATE ROAD,LAKE KING,WA,6356,C/- POST OFFICE,LAKE KING,WA,6356,-33.09143031,119.6734691,POST,08 9874 4018,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,4,7,7,7,6,5,4,5,0,0,0,0,0,0,0,45
5450,LAKE MONGER PRIMARY SCHOOL,DODD STREET,WEMBLEY,WA,6014,DODD STREET,WEMBLEY,WA,6014,-31.92381333,115.8213089,B30,08 9387 4536,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,36,35,28,28,22,29,26,22,0,0,0,0,0,0,0,226
4150,LAKELAND SENIOR HIGH SCHOOL,106 SOUTH LAKE DRIVE,SOUTH LAKE,WA,6164,106 SOUTH LAKE DRIVE,SOUTH LAKE,WA,6164,-32.10905514,115.8459137,H263,08 9412 3100,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,120,119,148,123,115,98,0,723
5837,LAKELANDS PRIMARY SCHOOL,1 CAWANA PARKWAY,LAKELANDS,WA,6180,1 CAWANA PARKWAY,LAKELANDS,WA,6180,-32.47803782,115.76246277,POST,08 9584 2601,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,82,111,97,108,95,63,84,66,0,0,0,0,0,0,0,706
1208,LANCE HOLT SCHOOL,10 HENRY STREET,FREMANTLE,WA,6160,PO BOX 271,FREMANTLE,WA,6959,-32.05462906,115.74414948,POST,08 9335 6742,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,30,14,13,14,13,10,8,8,0,0,0,0,0,0,0,110
5272,LANCELIN PRIMARY SCHOOL,53 GINGIN ROAD,LANCELIN,WA,6044,53 GINGIN ROAD,LANCELIN,WA,6044,-31.01148261,115.3298498,POST,08 9655 1077,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,14,11,9,10,20,16,16,19,0,0,0,0,0,0,0,115
1343,LANDSDALE CHRISTIAN SCHOOL,77 QUEENSWAY ROAD,LANDSDALE,WA,6065,77 QUEENSWAY ROAD,LANDSDALE,WA,6065,-31.80678912,115.86717467,POST,08 9309 1830,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,9,9,6,10,10,9,10,10,14,14,11,14,14,9,0,149
5766,LANDSDALE PRIMARY SCHOOL,THE BROADVIEW,LANDSDALE,WA,6065,THE BROADVIEW,LANDSDALE,WA,6065,-31.80328614,115.8627751,B118,08 9302 4100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,90,91,102,101,104,101,102,109,0,0,0,0,0,0,0,800
1463,LANGFORD ISLAMIC COLLEGE,57 SOUTHGATE ROAD,LANGFORD,WA,6147,PO BOX 289,THORNLIE,WA,6988,-32.04605574,115.9371583,POST,08 9458 5206,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,75,83,88,86,78,81,70,80,60,64,54,48,41,36,0,944
5274,LATHLAIN PRIMARY SCHOOL,120 HOWICK STREET,LATHLAIN,WA,6100,120 HOWICK STREET,LATHLAIN,WA,6100,-31.96963317,115.90875587,E30,08 9224 9800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,78,69,73,67,67,44,72,41,0,0,0,0,0,0,0,511
5275,LAVERTON SCHOOL,LANCEFIELD STREET,LAVERTON,WA,6440,PO BOX 64,LAVERTON,WA,6440,-28.62734274,122.4043146,POST,08 9031 1020,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,7,10,7,14,7,9,10,5,9,7,3,3,0,0,0,91
1476,LEANING TREE STEINER SCHOOL,15 BAYLY STREET,GERALDTON,WA,6530,PO BOX 7104,GERALDTON,WA,6531,-28.76770179,114.6188153,POST,08 9964 6555,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,10,6,8,10,11,10,7,11,0,0,0,0,0,0,0,73
6081,LEDA EDUCATION SUPPORT CENTRE,1-25 FEILMAN DRIVE,LEDA,WA,6170,1-25 FEILMAN DRIVE,LEDA,WA,6170,-32.26049532,115.8048608,POST,08 9439 2508,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,9,11,4,3,14,5,6,3,0,0,0,0,0,0,0,55
5725,LEDA PRIMARY SCHOOL,1-25 FEILMAN DRIVE,LEDA,WA,6170,1-25 FEILMAN DRIVE,LEDA,WA,6170,-32.26049532,115.8048608,H207,08 9439 2299,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,80,87,69,64,71,72,81,70,0,0,0,0,0,0,0,594
5539,LEEMAN PRIMARY SCHOOL,10 SPENCER STREET,LEEMAN,WA,6514,C/- POST OFFICE,LEEMAN,WA,6514,-29.94892052,114.97843423,POST,08 9953 1083,MIDWEST,Primary Schools,PRIMARY SCHOOLS,3,2,1,6,5,9,5,11,0,0,0,0,0,0,0,42
5659,LEEMING PRIMARY SCHOOL,10 MEHARRY ROAD,LEEMING,WA,6149,10 MEHARRY ROAD,LEEMING,WA,6149,-32.07551121,115.862877,POST,08 9310 9133,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,36,31,41,35,31,36,35,33,0,0,0,0,0,0,0,278
4143,LEEMING SENIOR HIGH SCHOOL,AULBERRY PARADE,LEEMING,WA,6149,AULBERRY PARADE,LEEMING,WA,6149,-32.07467304,115.8564902,G273,08 9310 1300,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,195,178,156,178,172,143,0,1022
6087,LEEMING SENIOR HIGH SCHOOL EDUCATION SUPPORT CENTRE,AULBERRY PARADE,LEEMING,WA,6149,AULBERRY PARADE,LEEMING,WA,6149,-32.07467304,115.8564902,POST,08 9313 5408,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,0,0,0,0,0,0,0,9,23,23,14,15,24,0,108
5604,LEINSTER COMMUNITY SCHOOL,GLEDDEN DRIVE,LEINSTER,WA,6437,PMB 5,LEINSTER,WA,6437,-27.91539981,120.6955058,POST,08 9037 9086,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,15,14,11,5,8,6,4,9,4,1,3,1,3,1,0,85
4151,LEONORA DISTRICT HIGH SCHOOL,GWALIA STREET,LEONORA,WA,6438,PO BOX 200,LEONORA,WA,6438,-28.88414676,121.3329384,POST,08 9037 6143,GOLDFIELDS,District High Schools,DISTRICT HIGH SCHOOLS,9,3,12,12,9,9,13,10,9,7,2,0,2,0,0,97
1327,LESCHENAULT CATHOLIC PRIMARY SCHOOL,MARDO AVENUE,AUSTRALIND,WA,6233,MARDO AVENUE,AUSTRALIND,WA,6233,-33.28334496,115.7224856,POST,08 9797 1999,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,97,59,58,56,60,63,63,50,0,0,0,0,0,0,0,506
5279,LESMURDIE PRIMARY SCHOOL,49 SANDERSON ROAD,LESMURDIE,WA,6076,49 SANDERSON ROAD,LESMURDIE,WA,6076,-32.00399197,116.04500042,E260,08 9291 9855,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,36,48,48,34,47,34,44,29,0,0,0,0,0,0,0,320
4133,LESMURDIE SENIOR HIGH SCHOOL,21 REID ROAD,LESMURDIE,WA,6076,21 REID ROAD,LESMURDIE,WA,6076,-32.01252075,116.05164312,E255,08 9291 1200,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,179,151,147,148,201,178,0,1004
5758,LITTLE GROVE PRIMARY SCHOOL,33 GORDON STREET,LITTLE GROVE,WA,6330,33 GORDON STREET,LITTLE GROVE,WA,6330,-35.06595201,117.867226,POST,08 9844 4888,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,20,16,14,30,24,34,27,19,0,0,0,0,0,0,0,184
1408,LIVING WATERS LUTHERAN COLLEGE,176 CURRIE STREET,WARNBRO,WA,6169,PO BOX 997,ROCKINGHAM,WA,6968,-32.34307717,115.75441692,POST,08 9593 1211,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,52,48,43,55,52,58,64,70,100,81,87,92,70,58,0,930
1232,LIWARA CATHOLIC PRIMARY SCHOOL,5 TUART ROAD,GREENWOOD,WA,6024,PO BOX 63,GREENWOOD,WA,6024,-31.83328555,115.79181939,POST,08 9448 3811,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,90,49,54,61,53,58,58,53,0,0,0,0,0,0,0,476
5536,LOCKRIDGE PRIMARY SCHOOL,48 ROSHER ROAD,LOCKRIDGE,WA,6054,48 ROSHER ROAD,LOCKRIDGE,WA,6054,-31.88279111,115.95152128,POST,08 9377 1110,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,37,35,36,33,27,35,30,29,0,0,0,0,0,0,0,262
8165,LOCKYER COMMUNITY KINDERGARTEN,DRUMMOND STREET,ALBANY,WA,6330,7 LESCHENAULT STREET,ALBANY,WA,6330,-35.00540316,117.8611204,POST,08 9841 3144,SOUTH WEST,Community Kindergartens,COMMUNITY KINDERGARTENS,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
5671,LOOMA REMOTE COMMUNITY SCHOOL,LOOMA REMOTE COMMUNITY,LOOMA,WA,6728,PMB 904,DERBY,WA,6728,-18.039234,124.149541,POST,08 9191 4765,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,15,14,11,9,8,13,12,9,8,7,6,2,3,1,0,118
1132,LORETO NEDLANDS,69 WEBSTER STREET,NEDLANDS,WA,6009,69 WEBSTER STREET,NEDLANDS,WA,6009,-31.98464523,115.8060593,POST,08 6389 9400,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,47,30,29,29,29,25,26,15,0,0,0,0,0,0,0,230
8167,LOWER KING COMMUNITY KINDERGARTEN,34 RUTHERFORD DRIVE,LOWER KING,WA,6330,34 RUTHERFORD DRIVE,LOWER KING,WA,6330,-34.95841254,117.93492411,POST,08 9844 7238,SOUTH WEST,Community Kindergartens,COMMUNITY KINDERGARTENS,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
1308,LUMEN CHRISTI COLLEGE,81 STATION STREET,MARTIN,WA,6110,PO BOX 223,GOSNELLS,WA,6990,-32.06737479,116.01201345,POST,08 9394 9300,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,176,184,188,146,128,169,0,991
1305,LUURNPA CATHOLIC SCHOOL,WIRRIMANU BALGO HILLS,VIA HALLS CREEK,WA,6770,PMB 2,HALLS CREEK,WA,6770,-20.142514,127.983031,POST,08 9168 8902,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,19,14,19,18,14,8,13,13,10,6,6,13,2,0,0,155
4113,LYNWOOD SENIOR HIGH SCHOOL,436 METCALFE ROAD,PARKWOOD,WA,6147,436 METCALFE ROAD,PARKWOOD,WA,6147,-32.04190909,115.91612962,POST,08 9354 0600,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,186,193,179,191,267,231,0,1247
6053,MADDINGTON EDUCATION SUPPORT CENTRE,1951 ALBANY HIGHWAY,MADDINGTON,WA,6109,1951 ALBANY HIGHWAY,MADDINGTON,WA,6109,-32.05405458,115.9855988,F120,08 9205 5950,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,4,2,3,7,5,5,3,0,0,0,0,0,0,0,29
5281,MADDINGTON PRIMARY SCHOOL,1951 ALBANY HIGHWAY,MADDINGTON,WA,6109,1951 ALBANY HIGHWAY,MADDINGTON,WA,6109,-32.05485834,115.98682152,F120,08 9205 5900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,38,29,21,25,26,21,28,16,0,0,0,0,0,0,0,204
5811,MADELEY PRIMARY SCHOOL,MARTINDALE AVENUE,MADELEY,WA,6065,MARTINDALE AVENUE,MADELEY,WA,6065,-31.80675303,115.8289632,B119A,08 9302 3611,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,67,51,69,65,69,82,76,53,0,0,0,0,0,0,0,532
5282,MAIDA VALE PRIMARY SCHOOL,310 KALAMUNDA ROAD,MAIDA VALE,WA,6057,310 KALAMUNDA ROAD,MAIDA VALE,WA,6057,-31.94894601,116.0231303,E200,08 9454 5260,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,41,54,47,45,41,52,47,48,0,0,0,0,0,0,0,375
5601,MAIDENS PARK PRIMARY SCHOOL,WESTWOOD STREET,BUNBURY,WA,6230,PO BOX 4233,EAST BUNBURY,WA,6230,-33.36974451,115.6277556,POST,08 9795 7701,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,21,30,25,25,22,25,24,24,0,0,0,0,0,0,0,196
1212,MAJELLA CATHOLIC PRIMARY SCHOOL,9 FINCHLEY CRESCENT,BALGA,WA,6061,9 FINCHLEY CRESCENT,BALGA,WA,6061,-31.85601373,115.8477866,POST,08 9207 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,25,28,29,22,18,27,23,28,0,0,0,0,0,0,0,200
5824,MAKYBE RISE PRIMARY SCHOOL,MAKYBE DRIVE,BALDIVIS,WA,6171,MAKYBE DRIVE,BALDIVIS,WA,6171,-32.34435624,115.8175271,H200,08 9523 0709,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,99,96,136,132,150,107,120,105,0,0,0,0,0,0,0,945
6035,MALIBU SCHOOL,104 GEORGETOWN DRIVE,SAFETY BAY,WA,6169,104 GEORGETOWN DRIVE,SAFETY BAY,WA,6169,-32.30210385,115.742385,H175,08 9527 9009,SOUTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,7,4,7,4,5,4,9,8,15,15,6,12,4,13,0,113
5827,MALVERN SPRINGS PRIMARY SCHOOL,3 CHANDALA TURN,ELLENBROOK,WA,6069,3 CHANDALA TURN,ELLENBROOK,WA,6069,-31.75782406,115.97997051,C195,08 6296 5422,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,118,88,89,102,106,95,76,72,0,0,0,0,0,0,0,746
1462,MANDURAH BAPTIST COLLEGE,CATALINA DRIVE,LAKELANDS,WA,6210,PO BOX 4116,MANDURAH NORTH,WA,6210,-32.47830702,115.7601182,POST,08 9583 7000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,40,52,52,52,52,64,96,97,128,128,127,119,101,115,0,1223
1380,MANDURAH CATHOLIC COLLEGE,79-97 COODANUP DRIVE,MANDURAH,WA,6210,PO BOX 615,MANDURAH,WA,6210,-32.54895945,115.738286,POST,08 9531 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,30,30,56,30,30,64,64,63,238,211,234,194,206,171,0,1621
5283,MANDURAH PRIMARY SCHOOL,18 HACKETT STREET,MANDURAH,WA,6210,PO BOX 1077,MANDURAH,WA,6210,-32.52864487,115.72552542,POST,08 9535 1575,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,34,34,30,29,26,28,26,25,0,0,0,0,0,0,0,232
4179,MANEA SENIOR COLLEGE,ROBERTSON DRIVE,BUNBURY,WA,6230,PO BOX 500,BUNBURY,WA,6230,-33.36775659,115.6567975,POST,08 9721 0600,SOUTH WEST,Senior Colleges,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,0,0,0,0,252,248,0,500
6014,MANJIMUP EDUCATION SUPPORT CENTRE,FINCH STREET,MANJIMUP,WA,6258,LOCKED BAG 3,MANJIMUP,WA,6258,-34.234179,116.135653,POST,08 9771 1221,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,1,1,0,0,2,2,1,2,4,3,4,2,3,4,0,29
5284,MANJIMUP PRIMARY SCHOOL,19 FINCH STREET,MANJIMUP,WA,6258,LOCKED BAG 3,MANJIMUP,WA,6258,-34.23292451,116.13395906,POST,08 9771 2911,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,15,24,31,25,30,24,36,34,0,0,0,0,0,0,0,219
4032,MANJIMUP SENIOR HIGH SCHOOL,RUTHERFORD STREET,MANJIMUP,WA,6258,LOCKED BAG 1,MANJIMUP,WA,6258,-34.233842,116.133228,POST,08 9771 3400,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,59,90,72,91,114,100,0,526
5285,MANNING PRIMARY SCHOOL,60-80 LEY STREET,MANNING,WA,6152,60-80 LEY STREET,MANNING,WA,6152,-32.01527547,115.8650557,POST,08 9450 4068,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,40,55,58,49,42,59,41,42,0,0,0,0,0,0,0,386
5687,MARANGAROO PRIMARY SCHOOL,88 GIRALT ROAD,MARANGAROO,WA,6064,88 GIRALT ROAD,MARANGAROO,WA,6064,-31.82848696,115.82758988,B115,08 9462 9999,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,27,21,34,29,31,46,23,25,0,0,0,0,0,0,0,236
5286,MARBLE BAR PRIMARY SCHOOL,AUGUSTA STREET,MARBLE BAR,WA,6760,LOCKED BAG 20,MARBLE BAR,WA,6760,-21.1694751,119.7478156,POST,08 9176 1037,PILBARA,Primary Schools,PRIMARY SCHOOLS,4,1,2,3,5,4,4,5,2,2,4,2,0,2,0,40
1289,MARGARET RIVER INDEPENDENT SCHOOL,BUSSELL HIGHWAY,FOREST GROVE,WA,6286,10890 BUSSELL HIGHWAY,FOREST GROVE,WA,6286,-34.06767921,115.1053456,POST,08 9757 7515,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,18,19,14,22,15,16,14,5,0,0,0,0,0,0,0,123
1389,MARGARET RIVER MONTESSORI SCHOOL,4-6 CLARKE ROAD,MARGARET RIVER,WA,6285,4-6 CLARKE ROAD,MARGARET RIVER,WA,6285,-33.95961243,115.0673346,POST,08 9757 2564,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,32,17,19,17,11,18,10,9,0,0,0,0,0,0,0,133
5287,MARGARET RIVER PRIMARY SCHOOL,91-97 FORREST ROAD,MARGARET RIVER,WA,6285,91-97 FORREST ROAD,MARGARET RIVER,WA,6285,-33.95452824,115.0757428,POST,08 9757 2666,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,118,119,119,133,115,106,128,116,0,0,0,0,0,0,0,954
4033,MARGARET RIVER SENIOR HIGH SCHOOL,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,-33.95431827,115.0746714,POST,08 9757 0700,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,205,202,163,164,143,114,0,991
5288,MARMION PRIMARY SCHOOL,7 CLIVERTON COURT,MARMION,WA,6020,7 CLIVERTON COURT,MARMION,WA,6020,-31.84418326,115.75949015,A130,08 9246 3422,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,41,38,61,55,63,57,36,47,0,0,0,0,0,0,0,398
5730,MARRI GROVE PRIMARY SCHOOL,23 LARSEN ROAD,BYFORD,WA,6122,23 LARSEN ROAD,BYFORD,WA,6122,-32.21239233,116.00551926,POST,08 9525 1199,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,79,66,73,78,66,72,65,67,0,0,0,0,0,0,0,566
1364,MARY MACKILLOP CATHOLIC COMMUNITY SCHOOL,CASSOWARY DRIVE,BALLAJURA,WA,6066,PO BOX 2185,MALAGA,WA,6944,-31.84525179,115.8981415,POST,08 9241 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,59,58,56,78,72,86,74,84,0,0,0,0,0,0,0,567
1072,MARY'S MOUNT PRIMARY SCHOOL,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,-31.96134491,116.04849635,POST,08 9293 2800,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,46,30,30,31,30,32,32,26,0,0,0,0,0,0,0,257
1363,MATER CHRISTI CATHOLIC PRIMARY SCHOOL,340 YANGEBUP ROAD,YANGEBUP,WA,6164,PO BOX 3077,SUCCESS,WA,6164,-32.12534242,115.82632631,POST,08 9417 5756,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,100,86,87,85,91,89,82,90,0,0,0,0,0,0,0,710
1383,MATER DEI COLLEGE,107 TREETOP AVENUE,EDGEWATER,WA,6027,PO BOX 10,JOONDALUP,WA,6919,-31.76466034,115.77651931,POST,08 9405 4777,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,117,156,142,159,158,137,0,869
1375,MATTHEW GIBNEY CATHOLIC PRIMARY SCHOOL,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,-31.93412329,115.99642746,POST,08 6216 8400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,30,24,27,31,26,29,30,27,0,0,0,0,0,0,0,224
5795,MAYLANDS PENINSULA PRIMARY SCHOOL,60 KELVIN ST,MAYLANDS,WA,6051,60 KELVIN ST,MAYLANDS,WA,6051,-31.93257493,115.90460977,POST,08 9462 6700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,97,103,90,82,79,77,81,73,0,0,0,0,0,0,0,682
1102,MAZENOD COLLEGE,55 GLADYS ROAD,LESMURDIE,WA,6076,55 GLADYS ROAD,LESMURDIE,WA,6076,-32.006679,116.03884092,POST,08 9291 6500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,151,149,152,143,136,125,0,856
